tarih,vardiya,makine_id,sicaklik,basinc,titreşim,uretim_hizi,operator_tecrube,kullanim_süresi,rulman_degisimi_sonrasi,hata_var
2033-02-18,Akşam,5,76.5,2.06,0.69,1955,3,10,4,0
2033-02-19,Gece,2,80.71,2.19,0.71,2049,1,9,4,0
2033-02-20,Gündüz,4,80.83,1.7,0.74,2300,1,9,4,0
2033-02-21,Gündüz,2,75.75,1.83,0.64,1099,3,9,4,0
2033-02-22,Gündüz,1,83.52,1.84,0.75,2465,4,6,4,0
2033-02-23,Gündüz,2,78.61,1.48,0.68,1424,4,11,4,0
2033-02-24,Akşam,2,85.64,1.67,0.75,2053,3,10,4,0
2033-02-25,Akşam,2,79.72,2.34,0.69,1905,5,7,4,0
2033-02-26,Gündüz,2,79.28,1.8,0.76,1495,4,6,4,0
2033-02-27,Gece,1,75.31,1.87,0.72,1650,2,6,4,0
2033-02-28,Gündüz,5,75.86,1.59,0.67,1997,1,9,4,0
2033-03-01,Gece,3,86.59,1.67,0.7,2214,4,6,4,0
2033-03-02,Gündüz,4,81.34,1.99,0.78,2210,5,11,4,0
2033-03-03,Gece,3,81.95,1.55,0.72,1139,4,11,4,0
2033-03-04,Gündüz,3,88.0,2.29,0.7,1319,4,11,4,0
2033-03-05,Gece,4,73.41,1.32,0.78,1368,1,7,4,0
2033-03-06,Gündüz,1,83.36,1.61,0.77,1296,2,6,4,0
2033-03-07,Gündüz,4,72.06,1.36,0.68,2223,2,11,4,0
2033-03-08,Gece,1,77.81,2.2,0.71,1795,5,6,4,0
2033-03-09,Akşam,3,74.27,1.79,0.64,2402,3,9,4,0
2033-03-10,Gece,1,84.29,1.71,0.77,2103,3,10,4,0
2033-03-11,Akşam,5,70.55,1.92,0.73,2470,3,11,4,0
2033-03-12,Gündüz,4,78.85,2.22,0.76,1500,5,7,4,0
2033-03-13,Gece,5,74.21,1.86,0.63,1258,4,9,4,0
2033-03-14,Gece,3,75.73,2.14,0.71,2144,2,6,4,1
2033-03-15,Gece,4,76.5,1.71,0.74,2078,2,11,4,0
2033-03-16,Akşam,3,86.6,1.51,0.62,1017,4,7,4,0
2033-03-17,Akşam,5,78.32,1.87,0.76,2332,2,8,4,0
2033-03-18,Gündüz,3,88.64,1.59,0.71,1109,2,11,4,0
2033-03-19,Akşam,4,89.68,2.01,0.64,1330,3,11,4,0
2033-03-20,Akşam,4,90.57,1.68,0.7,1945,3,6,4,0
2033-03-21,Gündüz,3,79.71,1.77,0.75,2287,1,10,4,0
2033-03-22,Gece,4,81.05,1.13,0.69,1267,1,6,4,1
2033-03-23,Gece,4,81.89,1.76,0.73,1434,2,10,4,0
2033-03-24,Gündüz,3,78.16,1.73,0.71,1449,3,8,4,0
2033-03-25,Gece,5,82.12,2.15,0.63,1296,1,9,4,0
2033-03-26,Akşam,4,75.32,2.06,0.76,2160,1,9,4,0
2033-03-27,Gündüz,4,70.62,1.81,0.77,1718,3,11,4,0
2033-03-28,Gündüz,4,83.57,1.31,0.79,2020,1,9,4,0
2033-03-29,Gündüz,4,78.25,1.67,0.74,2420,4,7,4,0
2033-03-30,Gece,3,75.12,2.15,0.76,1183,4,10,4,0
2033-03-31,Gündüz,5,75.75,1.74,0.66,1411,3,6,4,0
2033-04-01,Gündüz,5,87.58,1.48,0.75,1319,3,7,4,0
2033-04-02,Gündüz,1,82.32,2.15,0.72,1740,1,7,4,0
2033-04-03,Gece,4,72.39,1.31,0.73,2349,2,6,4,0
2033-04-04,Akşam,4,74.07,1.77,0.68,1804,5,8,4,0
2033-04-05,Gündüz,1,78.54,1.97,0.79,1416,4,9,4,0
2033-04-06,Akşam,5,82.38,1.84,0.66,1881,4,8,4,0
2033-04-07,Gece,2,76.03,1.43,0.75,1790,3,8,4,0
2033-04-08,Gece,2,79.14,1.52,0.69,1089,2,9,4,0
2033-04-09,Gece,5,80.57,1.59,0.85,1758,3,8,4,0
2033-04-10,Gece,4,80.68,2.04,0.78,2464,1,7,4,0
2033-04-11,Akşam,2,68.02,1.85,0.74,2098,2,11,4,0
2033-04-12,Gündüz,3,81.11,1.68,0.69,1573,1,6,4,0
2033-04-13,Gece,3,71.34,1.92,0.79,2290,4,11,4,0
2033-04-14,Gece,1,78.57,1.57,0.58,1962,3,7,4,0
2033-04-15,Akşam,5,77.49,2.02,0.76,1935,3,11,4,0
2033-04-16,Akşam,5,74.61,1.94,0.77,2335,5,7,4,0
2033-04-17,Gece,2,84.22,1.73,0.77,2051,2,10,4,0
2033-04-18,Gündüz,4,74.38,1.75,0.79,2365,4,9,4,0
2033-04-19,Gündüz,5,77.39,1.7,0.72,1425,5,9,4,0
2033-04-20,Gece,2,84.39,2.1,0.77,1882,5,11,4,0
2033-04-21,Akşam,2,77.24,1.86,0.71,1785,3,7,4,0
2033-04-22,Gece,5,76.21,1.74,0.71,1534,2,9,4,0
2033-04-23,Gece,2,78.66,1.51,0.7,2433,3,10,4,0
2033-04-24,Akşam,1,82.7,1.98,0.74,1284,2,11,4,0
2033-04-25,Gece,1,87.23,1.96,0.8,1621,5,6,4,0
2033-04-26,Gece,5,75.32,1.64,0.83,2129,1,8,4,0
2033-04-27,Gece,4,75.72,1.67,0.74,1503,4,9,4,0
2033-04-28,Akşam,1,78.62,1.76,0.72,1045,5,7,4,0
2033-04-29,Gündüz,1,81.15,1.45,0.82,2470,3,9,4,0
2033-04-30,Gündüz,5,76.15,1.82,0.77,2167,4,7,4,0
2033-05-01,Akşam,3,83.44,1.31,0.75,1536,5,11,4,0
2033-05-02,Gündüz,2,75.41,1.42,0.7,1061,2,11,4,0
2033-05-03,Gece,1,70.5,1.65,0.82,2105,3,8,4,0
2033-05-04,Gündüz,3,82.66,1.61,0.76,1335,5,9,4,0
2033-05-05,Gece,4,83.24,1.94,0.75,1210,2,8,4,0
2033-05-06,Gündüz,3,85.22,1.88,0.78,1399,2,7,4,0
2033-05-07,Akşam,5,70.04,2.21,0.76,1708,2,10,4,0
2033-05-08,Gündüz,4,76.67,1.83,0.83,1346,4,10,4,0
2033-05-09,Gündüz,4,78.74,1.86,0.81,2221,3,6,4,0
2033-05-10,Gündüz,3,88.78,1.45,0.73,1376,2,7,4,0
2033-05-11,Akşam,5,79.2,1.45,0.76,2185,5,7,4,0
2033-05-12,Gündüz,1,73.27,1.82,0.73,2231,2,7,4,1
2033-05-13,Akşam,3,81.48,1.82,0.85,1820,3,11,4,0
2033-05-14,Gece,1,86.55,1.89,0.72,1918,4,11,4,0
2033-05-15,Gündüz,3,85.48,2.18,0.75,2450,2,10,4,0
2033-05-16,Akşam,1,82.81,1.46,0.78,1043,5,10,4,0
2033-05-17,Akşam,3,81.31,2.31,0.78,1799,3,10,4,0
2033-05-18,Gündüz,4,68.66,1.35,0.79,2302,2,9,4,0
2033-05-19,Gece,2,80.13,1.91,0.8,1786,4,9,4,0
2033-05-20,Akşam,4,80.89,1.43,0.8,1732,1,10,4,0
2033-05-21,Gündüz,1,79.2,2.02,0.74,1967,5,8,4,0
2033-05-22,Gece,5,83.54,1.35,0.73,2169,2,9,4,0
2033-05-23,Akşam,4,79.12,0.98,0.76,2092,2,11,4,0
2033-05-24,Akşam,2,78.16,1.84,0.74,1651,1,9,4,0
2033-05-25,Gece,1,85.19,1.76,0.73,1521,3,9,4,0
2033-05-26,Gece,4,77.93,2.13,0.74,1110,1,9,4,0
2033-05-27,Gündüz,3,80.32,1.82,0.87,1607,3,6,4,0
2033-05-28,Gündüz,5,84.49,1.58,0.84,2078,2,9,4,0
2033-05-29,Akşam,1,74.95,1.64,0.75,2246,1,8,4,0
2033-05-30,Gece,4,74.4,2.76,0.66,1895,2,6,4,0
2033-05-31,Gece,1,86.79,1.54,0.74,1523,1,11,4,0
2033-06-01,Gece,3,77.04,1.96,0.81,1145,2,11,4,0
2033-06-02,Akşam,2,83.46,1.92,0.69,1263,2,9,4,0
2033-06-03,Gece,4,71.12,1.96,0.8,1467,2,7,4,0
2033-06-04,Gece,1,67.48,1.94,0.8,1871,4,6,4,0
2033-06-05,Akşam,1,81.82,1.72,0.77,1958,1,11,4,0
2033-06-06,Gündüz,1,79.36,1.27,0.77,2210,4,9,4,0
2033-06-07,Gündüz,2,81.87,1.85,0.72,2366,2,8,4,0
2033-06-08,Akşam,1,89.37,1.8,0.81,2122,5,10,4,0
2033-06-09,Gece,5,73.81,1.84,0.79,1678,3,11,4,0
2033-06-10,Akşam,5,80.19,1.97,0.75,2329,1,9,4,0
2033-06-11,Gündüz,1,87.39,1.68,0.73,2222,1,7,4,0
2033-06-12,Gündüz,5,74.54,1.61,0.71,1757,3,8,4,0
2033-06-13,Akşam,4,77.08,2.07,0.79,2177,4,11,4,0
2033-06-14,Akşam,5,71.16,1.7,0.76,1918,3,6,4,0
2033-06-15,Gündüz,1,91.19,1.65,0.76,2119,5,8,4,0
2033-06-16,Akşam,3,68.98,1.63,0.7,1574,2,9,4,0
2033-06-17,Gündüz,4,83.99,1.98,0.72,1705,3,11,4,0
2033-06-18,Akşam,2,73.4,1.74,0.72,1833,3,11,4,0
2033-06-19,Akşam,1,74.75,2.46,0.81,2382,2,7,4,0
2033-06-20,Akşam,2,85.32,1.82,0.79,1813,1,11,4,0
2033-06-21,Gündüz,3,76.29,1.44,0.76,1398,5,8,4,0
2033-06-22,Akşam,2,83.26,1.67,0.83,2399,3,11,4,0
2033-06-23,Gündüz,1,86.9,2.0,0.83,1601,3,8,4,0
2033-06-24,Gündüz,1,81.0,1.62,0.83,1327,1,10,4,0
2033-06-25,Akşam,3,84.45,1.79,0.77,2295,5,10,4,1
2033-06-26,Akşam,1,80.4,2.09,0.71,2318,2,9,4,0
2033-06-27,Gündüz,3,80.64,2.14,0.87,1394,2,6,4,0
2033-06-28,Gündüz,3,76.83,1.64,0.81,2495,4,6,4,0
2033-06-29,Gece,1,89.64,1.72,0.81,1547,5,7,4,0
2033-06-30,Gündüz,5,83.71,1.83,0.82,2041,5,9,4,0
2033-07-01,Gece,3,82.61,2.2,0.92,1918,3,6,4,0
2033-07-02,Gece,1,83.85,1.47,0.78,1076,4,11,4,0
2033-07-03,Gece,5,76.61,1.91,0.85,2072,2,8,4,0
2033-07-04,Akşam,3,84.65,1.82,0.74,2449,5,9,4,0
2033-07-05,Akşam,5,87.78,1.53,0.82,2017,5,8,4,0
2033-07-06,Gündüz,4,73.1,2.17,0.87,1128,1,7,4,0
2033-07-07,Gece,4,82.71,2.1,0.78,1518,2,11,4,0
2033-07-08,Akşam,5,80.31,2.26,0.69,1303,1,9,4,0
2033-07-09,Akşam,3,77.4,2.15,0.81,2135,4,11,4,0
2033-07-10,Akşam,1,74.53,1.8,0.78,1724,5,11,4,0
2033-07-11,Akşam,2,85.26,1.99,0.83,1911,4,11,4,0
2033-07-12,Akşam,1,81.04,1.9,0.76,1815,1,7,4,0
2033-07-13,Gece,2,78.96,1.53,0.91,1973,2,10,4,0
2033-07-14,Gece,2,82.71,1.41,0.79,1818,5,7,4,0
2033-07-15,Gece,3,79.36,1.91,0.83,1362,2,11,4,0
2033-07-16,Gece,5,76.48,1.83,0.74,2089,4,10,4,0
2033-07-17,Gündüz,1,80.64,1.7,0.73,2054,3,9,4,0
2033-07-18,Gece,5,79.86,1.77,0.73,2318,2,8,4,0
2033-07-19,Akşam,4,71.13,2.33,0.73,1808,2,8,4,0
2033-07-20,Gece,3,76.85,1.15,0.83,2342,2,8,4,0
2033-07-21,Gündüz,3,73.68,1.99,0.76,2037,5,7,4,0
2033-07-22,Akşam,4,71.74,2.05,0.73,1569,4,9,4,0
2033-07-23,Gece,1,82.34,2.09,0.76,1969,4,9,4,0
2033-07-24,Gece,4,76.66,1.39,0.83,2265,5,10,4,0
2033-07-25,Gece,1,85.21,1.71,0.83,1352,2,9,4,0
2033-07-26,Akşam,2,70.86,1.7,0.84,2271,2,8,4,0
2033-07-27,Akşam,3,78.51,1.89,0.78,1609,3,9,4,0
2033-07-28,Gündüz,1,76.92,1.46,0.9,1467,2,10,4,0
2033-07-29,Akşam,5,72.11,1.91,0.85,1923,1,9,4,0
2033-07-30,Akşam,5,80.03,1.53,0.74,1387,2,9,4,0
2033-07-31,Gece,3,72.55,1.71,0.84,1758,3,8,4,0
2033-08-01,Akşam,4,81.11,2.2,0.8,1441,1,9,4,0
2033-08-02,Gece,4,83.6,2.05,0.79,2365,3,7,4,0
2033-08-03,Gece,1,81.34,1.84,0.8,1515,3,10,4,0
2033-08-04,Akşam,4,81.97,1.38,0.77,1842,4,10,4,0
2033-08-05,Gündüz,3,85.16,1.9,0.85,1044,5,10,4,0
2033-08-06,Gündüz,1,79.87,1.92,0.77,2442,3,9,4,0
2033-08-07,Akşam,2,75.87,1.17,0.77,1722,2,7,4,0
2033-08-08,Gündüz,4,76.96,1.91,0.84,1755,4,11,4,0
2033-08-09,Gece,4,77.06,1.48,0.91,1202,1,11,4,0
2033-08-10,Gece,1,74.78,1.36,0.78,1538,5,10,4,0
2033-08-11,Akşam,5,83.92,1.46,0.74,1385,4,6,4,0
2033-08-12,Gündüz,4,82.63,1.15,0.86,1629,3,11,4,0
2033-08-13,Gündüz,3,71.67,1.68,0.81,1967,4,11,4,0
2033-08-14,Gece,4,75.87,1.5,0.83,1737,2,8,4,0
2033-08-15,Akşam,2,74.54,2.14,0.81,1359,2,6,4,0
2033-08-16,Gündüz,4,81.59,1.69,0.83,2491,2,6,4,0
2033-08-17,Akşam,5,85.38,1.58,0.82,1982,5,10,4,0
2033-08-18,Gündüz,4,82.24,1.32,0.78,1204,4,6,4,1
2033-08-19,Gece,1,76.49,1.67,0.84,2270,4,6,4,0
2033-08-20,Gece,4,78.41,2.21,0.83,1990,3,11,4,0
2033-08-21,Akşam,5,73.04,2.26,0.79,2072,1,7,4,0
2033-08-22,Gece,1,73.42,1.69,0.8,1365,2,8,4,0
2033-08-23,Gündüz,3,84.23,1.78,0.77,1252,1,9,4,0
2033-08-24,Gece,1,87.22,2.01,0.83,1077,1,10,4,0
2033-08-25,Akşam,2,76.43,1.49,0.83,1768,2,11,4,0
2033-08-26,Akşam,1,80.24,1.91,0.81,1631,2,11,4,1
2033-08-27,Akşam,3,83.6,2.51,0.75,1986,3,10,4,0
2033-08-28,Gündüz,4,71.68,2.03,0.71,1416,5,6,4,0
2033-08-29,Gündüz,1,74.76,2.02,0.8,2058,2,9,4,0
2033-08-30,Gündüz,1,89.97,2.2,0.82,2461,1,11,4,0
2033-08-31,Gündüz,1,75.21,2.07,0.84,1311,3,9,4,0
2033-09-01,Gündüz,1,78.19,1.72,0.87,2166,4,9,4,0
2033-09-02,Gece,3,76.99,1.45,0.8,1196,3,10,4,0
2033-09-03,Gündüz,5,70.03,1.76,0.73,1996,2,10,4,0
2033-09-04,Gündüz,5,80.41,1.51,0.79,1259,2,11,4,0
2033-09-05,Gece,1,79.87,1.72,0.92,2389,5,11,4,0
2033-09-06,Gündüz,3,80.9,1.54,0.9,1595,3,11,4,0
2033-09-07,Akşam,3,79.58,1.68,0.84,2215,2,7,4,1
2033-09-08,Gündüz,1,77.7,1.35,0.79,1533,1,10,4,0
2033-09-09,Gündüz,2,77.41,1.59,0.81,1023,1,10,4,0
2033-09-10,Akşam,1,77.5,1.92,0.9,1942,3,7,4,0
2033-09-11,Akşam,2,75.06,2.0,0.83,2098,5,10,4,0
2033-09-12,Akşam,1,75.83,1.93,0.8,1922,3,6,4,0
2033-09-13,Akşam,2,75.14,1.69,0.89,2417,5,6,4,0
2033-09-14,Gündüz,2,82.87,1.84,0.72,1678,1,7,4,0
2033-09-15,Akşam,1,81.53,2.38,0.77,2481,2,11,4,0
2033-09-16,Akşam,2,80.14,1.58,0.78,1109,4,7,4,0
2033-09-17,Gece,4,89.71,2.28,0.87,1089,2,6,4,0
2033-09-18,Akşam,5,75.37,1.37,0.79,1036,1,9,4,0
2033-09-19,Akşam,3,85.59,1.29,0.73,1821,1,10,4,0
2033-09-20,Gece,2,78.7,1.76,0.79,1992,2,8,4,0
2033-09-21,Gece,2,80.79,1.79,0.8,1571,2,8,4,0
2033-09-22,Gündüz,3,83.36,1.46,0.82,1583,1,7,4,0
2033-09-23,Gece,2,77.61,1.7,0.83,1306,2,8,4,0
2033-09-24,Gündüz,3,74.72,1.92,0.87,1061,4,9,4,0
2033-09-25,Gece,1,75.54,1.51,0.81,1304,4,8,4,0
2033-09-26,Gece,4,69.47,2.1,0.8,1178,3,6,4,0
2033-09-27,Gündüz,4,83.03,2.14,0.83,1539,4,7,4,0
2033-09-28,Gece,5,82.91,2.17,0.84,1931,1,11,4,0
2033-09-29,Gündüz,2,87.92,1.53,0.8,1931,1,8,4,0
2033-09-30,Gece,5,82.07,1.57,0.74,1844,3,10,4,0
2033-10-01,Akşam,1,83.28,1.75,0.8,2467,5,7,4,0
2033-10-02,Gece,4,79.59,1.72,0.87,2059,3,9,4,0
2033-10-03,Gündüz,1,82.32,1.7,0.83,1749,5,6,4,0
2033-10-04,Gece,1,85.45,2.03,0.89,2096,5,8,4,0
2033-10-05,Gündüz,2,80.91,1.98,0.86,2053,2,6,4,1
2033-10-06,Gündüz,1,77.39,1.54,0.8,1738,4,9,4,0
2033-10-07,Akşam,4,78.9,1.46,0.9,2326,5,11,4,0
2033-10-08,Akşam,5,83.76,1.43,0.79,2370,2,8,4,0
2033-10-09,Gündüz,4,77.54,1.54,0.75,1796,3,11,4,0
2033-10-10,Gece,2,84.45,2.05,0.85,2088,3,11,4,0
2033-10-11,Gündüz,4,89.54,1.84,0.79,1746,5,7,4,0
2033-10-12,Gündüz,3,84.51,2.08,0.83,1626,2,11,4,0
2033-10-13,Gece,5,83.74,1.29,0.78,1452,1,7,4,0
2033-10-14,Gece,3,81.74,1.88,0.83,1830,4,11,4,0
2033-10-15,Gece,3,76.12,1.88,0.86,1757,5,10,4,0
2033-10-16,Gece,2,75.66,2.16,0.87,1860,1,9,4,0
2033-10-17,Gündüz,1,75.61,1.68,0.78,1818,4,8,4,0
2033-10-18,Gündüz,3,82.77,1.66,0.77,2392,1,6,4,0
2033-10-19,Akşam,4,78.05,2.25,0.86,2060,2,6,4,1
2033-10-20,Gündüz,1,79.86,1.75,0.82,1380,5,8,4,0
2033-10-21,Gece,4,82.09,1.85,0.81,2242,1,9,4,0
2033-10-22,Akşam,4,75.8,1.94,0.83,1648,1,9,4,0
2033-10-23,Gece,1,77.49,1.3,0.83,1245,1,11,4,0
2033-10-24,Gündüz,1,81.61,1.81,0.86,1250,5,6,4,0
2033-10-25,Akşam,4,78.55,1.43,0.86,1564,2,8,4,0
2033-10-26,Gece,2,79.01,1.77,0.89,1908,2,11,4,0
2033-10-27,Akşam,5,74.84,1.71,0.83,2369,1,8,4,0
2033-10-28,Akşam,5,79.08,1.65,0.89,1820,2,6,4,0
2033-10-29,Gündüz,2,88.26,1.99,0.87,1714,4,8,4,0
2033-10-30,Gece,1,77.77,1.83,0.89,1471,2,8,4,0
2033-10-31,Akşam,4,74.26,1.48,0.79,1121,1,11,4,0
2033-11-01,Akşam,5,84.79,1.47,0.84,2349,4,7,4,0
2033-11-02,Gece,4,82.62,2.05,0.94,1780,5,7,4,0
2033-11-03,Akşam,2,81.06,1.79,0.78,1747,3,10,4,0
2033-11-04,Akşam,4,73.41,1.37,0.93,1120,2,11,4,0
2033-11-05,Akşam,2,74.12,1.68,0.93,1138,4,10,4,0
2033-11-06,Gece,1,72.31,1.75,0.88,1086,3,9,4,0
2033-11-07,Gece,2,82.16,1.43,0.78,1129,5,7,4,1
2033-11-08,Gece,2,85.1,1.61,0.84,1251,3,7,4,0
2033-11-09,Gece,5,82.33,2.08,0.89,1786,5,7,4,0
2033-11-10,Gündüz,4,89.75,2.55,0.78,2383,1,7,4,0
2033-11-11,Akşam,5,77.79,1.89,0.88,2453,1,9,4,0
2033-11-12,Gece,3,78.38,1.39,0.85,1046,5,6,4,0
2033-11-13,Akşam,2,80.53,1.73,0.82,1500,3,9,4,0
2033-11-14,Akşam,3,78.85,1.84,0.79,1424,2,6,4,0
2033-11-15,Gündüz,5,82.49,2.04,0.92,2398,3,10,4,0
2033-11-16,Gece,4,76.8,2.04,0.89,1964,3,7,4,0
2033-11-17,Gece,5,73.03,2.21,0.84,1730,2,11,4,0
2033-11-18,Akşam,4,71.05,1.8,0.85,1110,3,11,4,0
2033-11-19,Gece,4,82.4,1.81,0.84,2250,3,6,4,1
2033-11-20,Akşam,1,77.37,1.23,0.76,2062,4,9,4,0
2033-11-21,Akşam,2,74.15,1.5,0.92,1134,5,6,4,0
2033-11-22,Gündüz,5,76.9,1.39,0.86,2318,1,8,4,0
2033-11-23,Gündüz,4,89.76,1.55,0.9,1609,5,10,4,0
2033-11-24,Gündüz,5,74.45,1.45,0.83,2057,3,10,4,0
2033-11-25,Akşam,5,83.64,1.47,0.86,1986,2,7,4,0
2033-11-26,Gece,4,82.11,2.13,0.87,1427,2,7,4,0
2033-11-27,Gündüz,3,86.71,1.22,0.91,2091,1,9,4,0
2033-11-28,Gece,2,79.38,1.74,0.95,1198,1,6,4,0
2033-11-29,Gündüz,2,72.2,2.06,0.84,1559,1,8,4,0
2033-11-30,Gündüz,1,84.96,1.71,0.84,1258,2,10,4,0
2033-12-01,Akşam,1,78.75,2.2,0.85,1724,3,6,4,0
2033-12-02,Gündüz,1,86.37,1.62,0.83,1673,1,8,4,0
2033-12-03,Gündüz,2,84.08,2.33,0.99,1136,1,11,4,0
2033-12-04,Akşam,3,84.98,1.33,0.78,1915,2,6,4,0
2033-12-05,Gece,2,91.84,2.2,0.99,1935,3,7,4,0
2033-12-06,Gündüz,2,81.41,1.53,0.89,1380,1,11,4,0
2033-12-07,Akşam,2,87.21,2.23,0.86,1237,3,11,4,0
2033-12-08,Gündüz,2,77.98,1.66,0.82,2307,4,10,4,0
2033-12-09,Akşam,3,82.7,2.13,0.86,1687,1,8,4,0
2033-12-10,Gece,1,77.49,2.18,0.83,1457,1,7,4,0
2033-12-11,Gece,5,82.4,1.63,0.93,2158,2,11,4,0
2033-12-12,Akşam,1,81.87,2.11,0.9,1081,4,9,4,0
2033-12-13,Akşam,1,69.7,1.79,0.95,1594,4,9,4,0
2033-12-14,Akşam,5,76.94,1.36,0.85,1653,4,7,4,0
2033-12-15,Gece,2,81.15,1.95,0.87,2232,5,8,4,0
2033-12-16,Gündüz,3,68.71,1.5,0.86,1402,2,8,4,0
2033-12-17,Gece,3,79.52,1.6,0.85,1821,2,10,4,0
2033-12-18,Akşam,1,85.04,1.53,0.82,1187,1,7,4,0
2033-12-19,Akşam,5,86.5,1.91,0.9,1492,2,9,4,0
2033-12-20,Gece,4,76.09,1.5,0.89,1254,1,7,4,0
2033-12-21,Akşam,2,86.82,1.43,0.87,2346,1,6,4,0
2033-12-22,Gece,1,86.04,1.49,0.89,1424,5,8,4,0
2033-12-23,Akşam,3,69.26,1.59,0.85,2438,2,11,4,0
2033-12-24,Gündüz,5,80.58,1.95,0.87,2190,2,6,4,0
2033-12-25,Gündüz,5,81.13,2.07,0.91,1484,5,9,4,0
2033-12-26,Akşam,1,87.59,2.07,0.92,1435,5,8,4,0
2033-12-27,Gece,4,81.43,1.79,0.95,1179,2,9,4,0
2033-12-28,Gündüz,3,86.97,1.78,0.82,2094,2,9,4,0
2033-12-29,Gece,1,76.1,1.74,0.82,1900,1,9,4,0
2033-12-30,Akşam,4,72.01,1.93,0.82,2464,3,10,4,1
2033-12-31,Gece,5,76.76,2.14,0.84,1643,1,9,4,0
2034-01-01,Gündüz,2,87.88,1.75,0.86,1138,4,9,4,0
2034-01-02,Gece,3,84.63,1.96,0.9,1786,4,6,4,0
2034-01-03,Gece,3,91.61,1.43,0.93,1101,3,6,4,0
2034-01-04,Akşam,4,72.78,2.06,0.86,1467,5,6,4,0
2034-01-05,Akşam,1,85.21,1.86,0.9,1282,4,8,4,0
2034-01-06,Akşam,5,83.77,1.49,0.94,2052,5,10,4,0
2034-01-07,Gündüz,4,78.57,2.12,0.85,1017,5,8,4,0
2034-01-08,Gündüz,2,83.88,1.43,0.86,1755,1,10,4,0
2034-01-09,Akşam,2,80.7,1.12,0.88,1686,5,10,4,0
2034-01-10,Akşam,2,82.3,2.05,0.79,1600,3,7,4,0
2034-01-11,Gündüz,4,83.4,1.92,0.9,2043,1,11,4,0
2034-01-12,Gündüz,5,84.9,1.44,0.82,2349,3,7,4,0
2034-01-13,Gündüz,3,80.43,1.91,0.92,2379,5,7,4,0
2034-01-14,Gündüz,1,88.89,2.15,0.86,1432,4,10,4,0
2034-01-15,Akşam,3,78.92,1.88,0.86,2422,5,10,4,0
2034-01-16,Gündüz,5,89.42,2.53,0.83,2041,3,8,4,0
2034-01-17,Akşam,3,74.36,1.54,0.91,1375,2,10,4,0
2034-01-18,Gece,4,75.07,1.13,0.91,2363,2,9,4,0
2034-01-19,Gece,2,75.37,1.38,0.86,2173,4,9,4,0
2034-01-20,Gündüz,5,84.78,1.11,0.97,2010,3,10,4,0
2034-01-21,Gece,5,75.97,2.44,0.89,1715,4,9,4,0
2034-01-22,Gece,3,87.45,1.8,0.88,2256,1,10,4,0
2034-01-23,Gece,4,77.37,2.38,0.89,2127,5,7,4,0
2034-01-24,Gündüz,3,82.0,1.69,0.85,2023,1,10,4,0
2034-01-25,Gündüz,3,83.2,1.53,0.84,1736,2,7,4,0
2034-01-26,Gece,5,74.92,1.28,0.87,1220,5,6,4,0
2034-01-27,Akşam,3,73.05,1.68,0.92,2049,1,9,4,0
2034-01-28,Gece,2,81.41,2.05,0.79,2087,2,6,4,0
2034-01-29,Gündüz,3,78.61,1.73,0.81,1253,1,9,4,0
2034-01-30,Gündüz,2,82.49,1.32,0.86,2272,5,11,4,0
2034-01-31,Gündüz,5,73.27,2.0,0.8,1735,1,11,4,0
2034-02-01,Gece,4,78.22,2.05,0.82,1825,5,11,4,0
2034-02-02,Akşam,2,79.09,1.64,0.93,2154,1,6,4,0
2034-02-03,Gündüz,4,67.81,1.6,0.87,1029,4,11,4,0
2034-02-04,Gündüz,4,84.98,1.29,0.85,1786,1,10,4,0
2034-02-05,Gece,2,76.21,1.99,0.9,1009,1,11,4,0
2034-02-06,Akşam,5,87.5,1.66,0.9,2112,4,6,4,0
2034-02-07,Gece,1,76.54,1.0,0.95,1429,2,9,4,0
2034-02-08,Gündüz,4,77.39,1.35,0.8,2170,5,8,4,0
2034-02-09,Akşam,4,73.79,1.97,0.85,2150,3,9,4,0
2034-02-10,Akşam,5,85.73,1.7,0.86,1697,2,8,4,0
2034-02-11,Gündüz,5,82.27,1.46,0.91,1123,5,10,4,0
2034-02-12,Akşam,3,87.0,1.82,1.04,2364,1,9,4,0
2034-02-13,Akşam,5,78.96,1.55,0.92,1050,2,6,4,0
2034-02-14,Gece,4,79.79,1.61,0.88,1397,1,10,4,0
2034-02-15,Gündüz,2,71.59,1.72,0.84,1313,2,9,4,0
2034-02-16,Gündüz,1,76.88,2.31,0.83,1647,2,10,4,0
2034-02-17,Gündüz,3,80.85,2.3,0.94,1513,3,8,4,0
2034-02-18,Gündüz,2,81.94,1.21,0.86,1501,4,10,4,0
2034-02-19,Gündüz,1,89.12,1.78,0.88,1529,2,6,4,0
2034-02-20,Akşam,1,70.75,1.36,0.98,1696,1,9,4,0
2034-02-21,Gece,1,81.15,1.48,0.81,1733,3,8,4,0
2034-02-22,Gündüz,2,78.12,1.24,0.91,1859,2,10,4,0
2034-02-23,Gece,3,80.38,1.54,0.86,1418,4,7,4,0
2034-02-24,Gece,3,80.51,1.44,0.98,1193,1,8,4,0
2034-02-25,Akşam,1,79.04,2.11,0.85,1311,3,8,4,0
2034-02-26,Gündüz,2,74.33,1.55,0.94,1995,5,6,4,0
2034-02-27,Akşam,1,73.41,1.22,0.81,1721,4,6,4,0
2034-02-28,Gündüz,5,78.68,1.8,0.98,2322,5,10,4,0
